slice,name,structure
74.0,HexCer,38:2;O2
74.0,SM,35:1;O2
74.0,PC_PE,31:1_34:1
74.0,PE_PE,O-36:0_O-38:3
74.0,PC,O-32:0
74.0,PE,O-38:2
74.0,PC,34:1
74.0,PE,O-36:5
74.0,PC,34:0
74.0,PA,38:4
74.0,PE,O-36:3
74.0,SM,36:2;O2
74.0,PE,O-36:2
74.0,PE,O-36:1
74.0,PC_PE,35:1_38:1
74.0,PA,40:4
74.0,PE,O-38:7
74.0,PG,34:1
74.0,PG,35:0
74.0,PE,O-38:6
74.0,PG,34:0
74.0,PC_PE_PE,37:5_38:2_40:5
74.0,HexCer_PG,38:1;O2_36:1
74.0,PC,35:0
74.0,PE,38:7
74.0,PS,34:1
74.0,PS,36:4
74.0,PC_PE,37:1_40:1
74.0,PS,36:3
74.0,PG,37:5
74.0,PE,38:4
74.0,PG,37:2
74.0,PC,O-36:1
74.0,PG,37:1
74.0,SM,42:2;O2
74.0,PE,O-40:7
74.0,PG,36:1
74.0,PS,38:1
74.0,PG,38:5
74.0,PC_PE_PE,39:6_40:3_42:6
74.0,PG,38:4
74.0,PG,39:0
74.0,SM,41:2;O2
74.0,PC,36:3
74.0,PG,38:3
74.0,PC,36:2
74.0,HexCer,40:0;O2
74.0,PS,36:2
74.0,PC,36:1
74.0,PG_PG,38:1_40:4
74.0,SM,42:3;O2
74.0,PS,36:0
74.0,PC,38:5
74.0,PS,38:5
74.0,PG,39:5
74.0,PG,39:4
74.0,PC,38:7
74.0,PG,40:5
74.0,PC,38:4
74.0,PG,40:4
74.0,PC,38:2
74.0,PC,38:1
74.0,PE,42:6
74.0,PS,41:0
74.0,PS,40:2
74.0,PS,40:6
74.0,PI,34:1
74.0,PS,40:5
74.0,PC,40:4
74.0,HexCer,44:2;O2
74.0,PI,34:0
74.0,PS,42:9
74.0,PC,40:2
74.0,PS,41:1
74.0,PI,36:3
74.0,PS,42:6
74.0,PI,36:1
74.0,PI,36:0
74.0,PS,44:9
74.0,PI,38:7
74.0,PI,39:5
74.0,PS,44:10
74.0,PI,38:5
74.0,PI,38:4
74.0,PI,40:8
74.0,PI,40:7
74.0,PI,40:5
74.0,PI,42:8
74.0,Hex2Cer,40:1;O2
74.0,Hex2Cer,40:0;O2
75.0,HexCer,42:2;O2
75.0,HexCer,42:1;O2
75.0,HexCer,40:1;O2
75.0,PC,38:6
75.0,PA,34:1
75.0,SM,36:1;O2
75.0,HexCer,40:2;O2
75.0,PG,40:6
75.0,PC,40:6
75.0,HexCer,36:1:O2
75.0,PE,40:6
75.0,PG,36:0
75.0,HexCer,41:1;O2
75.0,PE,42:9
75.0,PE,38:6
75.0,PC,40:7
75.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
75.0,LPE,22:6
75.0,PA,36:1
75.0,PE,40:7
75.0,PG,37:4
75.0,Cer,42:2;O2
75.0,Cer,40:2;O2
75.0,LPE,22:4
75.0,PA,40:6
75.0,PC,34:2
75.0,PC,40:1
75.0,PS,36:1
75.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
75.0,SM,42:1;O2
75.0,PI,36:4
75.0,SM,38:1;O2
75.0,PC,42:1
75.0,SM,34:1;O2
75.0,PE,40:4
75.0,PA,38:3
75.0,PG,36:2
75.0,PC,30:0
75.0,TG,67:2
75.0,TG,72:9
75.0,LPA,18:1
75.0,LPC,O-16:2
75.0,LPC,16:0
75.0,LPC,O-16:0
75.0,LPC,O-18:2
75.0,LPE,18:1
75.0,LPS,16:0
75.0,LPE,18:0
75.0,LPC,O-18:0
75.0,LPE,20:0
75.0,LPC,18:1
75.0,LPG,20:1
75.0,LPC,18:0
75.0,LPE,22:1
75.0,LPC,20:4
75.0,LPC,20:1
75.0,Cer,36:1;O2
75.0,LPC,22:6
75.0,Cer,40:1;O2
75.0,Cer,41:2;O2
75.0,Cer,40:0;O2
75.0,DG,35:0
75.0,Cer,42:1;O2
75.0,PA,32:1
75.0,PA,32:0
75.0,SM,31:1;O2
75.0,PE,O-34:2
75.0,PC_PE,31:0_34:0
75.0,PA_PA,36:1_38:4
75.0,PE,32:2
75.0,HexCer,36:2;O2
75.0,PC,32:1
75.0,PC,32:0
75.0,PA,36:4
75.0,PA,36:2
75.0,PC_PE_PE,31:0_34:0_36:3
75.0,PA,38:5
75.0,PG,32:0
75.0,PE,36:1
75.0,PC,O-34:1
75.0,PE,36:0
75.0,HexCer,36:1;O2
75.0,PS,32:1
75.0,HexCer,38:2;O2
75.0,SM,35:1;O2
75.0,PC_PE,31:1_34:1
75.0,PE_PE,O-36:0_O-38:3
75.0,PC,O-32:0
75.0,PE,O-38:2
75.0,PC,34:1
75.0,PE,O-36:5
75.0,PC,34:0
75.0,PA,38:4
75.0,PE,O-36:3
75.0,SM,36:2;O2
75.0,PE,O-36:2
75.0,PE,O-36:1
75.0,PC_PE,35:1_38:1
75.0,PA,40:4
75.0,PE,O-38:7
75.0,PG,34:1
75.0,PG,35:0
75.0,PE,O-38:6
75.0,PG,34:0
75.0,PC_PE_PE,37:5_38:2_40:5
75.0,HexCer_PG,38:1;O2_36:1
75.0,PC,35:0
75.0,PE,38:7
75.0,PS,34:1
75.0,PS,36:4
75.0,PC_PE,37:1_40:1
75.0,PS,36:3
75.0,PG,37:5
75.0,PE,38:4
75.0,PG,37:2
75.0,PC,O-36:1
75.0,PG,37:1
75.0,SM,42:2;O2
75.0,PE,O-40:7
75.0,PG,36:1
75.0,PS,38:1
75.0,PG,38:5
75.0,PC_PE_PE,39:6_40:3_42:6
75.0,PG,38:4
75.0,PG,39:0
75.0,SM,41:2;O2
75.0,PC,36:3
75.0,PG,38:3
75.0,PC,36:2
75.0,HexCer,40:0;O2
75.0,PS,36:2
75.0,PC,36:1
75.0,PG_PG,38:1_40:4
75.0,SM,42:3;O2
75.0,PS,36:0
75.0,PC,38:5
75.0,PS,38:5
75.0,PG,39:5
75.0,PG,39:4
75.0,PC,38:7
75.0,PG,40:5
75.0,PC,38:4
75.0,PG,40:4
75.0,PC,38:2
75.0,PC,38:1
75.0,PE,42:6
75.0,PS,41:0
75.0,PS,40:2
75.0,PS,40:6
75.0,PI,34:1
75.0,PS,40:5
75.0,PC,40:4
75.0,HexCer,44:2;O2
75.0,PI,34:0
75.0,PS,42:9
75.0,PC,40:2
75.0,PS,41:1
75.0,PI,36:3
75.0,PS,42:6
75.0,PI,36:1
75.0,PI,36:0
75.0,PS,44:9
75.0,PI,38:7
75.0,PI,39:5
75.0,PS,44:10
75.0,PI,38:5
75.0,PI,38:4
75.0,PI,40:8
75.0,PI,40:7
75.0,PI,40:5
75.0,PI,42:8
75.0,Hex2Cer,40:1;O2
75.0,Hex2Cer,40:0;O2
76.0,HexCer,42:2;O2
76.0,HexCer,42:1;O2
76.0,HexCer,40:1;O2
76.0,PC,38:6
76.0,PA,34:1
76.0,SM,36:1;O2
76.0,HexCer,40:2;O2
76.0,PG,40:6
76.0,PC,40:6
76.0,HexCer,36:1:O2
76.0,PE,40:6
76.0,PG,36:0
76.0,HexCer,41:1;O2
76.0,PE,42:9
76.0,PE,38:6
76.0,PC,40:7
76.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
76.0,LPE,22:6
76.0,PA,36:1
76.0,PE,40:7
76.0,PG,37:4
76.0,Cer,42:2;O2
76.0,Cer,40:2;O2
76.0,LPE,22:4
76.0,PA,40:6
76.0,PC,34:2
76.0,PC,40:1
76.0,PS,36:1
76.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
76.0,SM,42:1;O2
76.0,PI,36:4
76.0,SM,38:1;O2
76.0,PC,42:1
76.0,SM,34:1;O2
76.0,PE,40:4
76.0,PA,38:3
76.0,PG,36:2
76.0,PC,30:0
76.0,TG,67:2
76.0,TG,72:9
76.0,LPA,18:1
76.0,LPC,O-16:2
76.0,LPC,16:0
76.0,LPC,O-16:0
76.0,LPC,O-18:2
76.0,LPE,18:1
76.0,LPS,16:0
76.0,LPE,18:0
76.0,LPC,O-18:0
76.0,LPE,20:0
76.0,LPC,18:1
76.0,LPG,20:1
76.0,LPC,18:0
76.0,LPE,22:1
76.0,LPC,20:4
76.0,LPC,20:1
76.0,Cer,36:1;O2
76.0,LPC,22:6
76.0,Cer,40:1;O2
76.0,Cer,41:2;O2
76.0,Cer,40:0;O2
76.0,DG,35:0
76.0,Cer,42:1;O2
76.0,PA,32:1
76.0,PA,32:0
76.0,SM,31:1;O2
76.0,PE,O-34:2
76.0,PC_PE,31:0_34:0
76.0,PA_PA,36:1_38:4
76.0,PE,32:2
76.0,HexCer,36:2;O2
76.0,PC,32:1
76.0,PC,32:0
76.0,PA,36:4
76.0,PA,36:2
76.0,PC_PE_PE,31:0_34:0_36:3
76.0,PA,38:5
76.0,PG,32:0
76.0,PE,36:1
76.0,PC,O-34:1
76.0,PE,36:0
76.0,HexCer,36:1;O2
76.0,PS,32:1
76.0,HexCer,38:2;O2
76.0,SM,35:1;O2
76.0,PC_PE,31:1_34:1
76.0,PE_PE,O-36:0_O-38:3
76.0,PC,O-32:0
76.0,PE,O-38:2
76.0,PC,34:1
76.0,PE,O-36:5
76.0,PC,34:0
76.0,PA,38:4
76.0,PE,O-36:3
76.0,SM,36:2;O2
76.0,PE,O-36:2
76.0,PE,O-36:1
76.0,PC_PE,35:1_38:1
76.0,PA,40:4
76.0,PE,O-38:7
76.0,PG,34:1
76.0,PG,35:0
76.0,PE,O-38:6
76.0,PG,34:0
76.0,PC_PE_PE,37:5_38:2_40:5
76.0,HexCer_PG,38:1;O2_36:1
76.0,PC,35:0
76.0,PE,38:7
76.0,PS,34:1
76.0,PS,36:4
76.0,PC_PE,37:1_40:1
76.0,PS,36:3
76.0,PG,37:5
76.0,PE,38:4
76.0,PG,37:2
76.0,PC,O-36:1
76.0,PG,37:1
76.0,SM,42:2;O2
76.0,PE,O-40:7
76.0,PG,36:1
76.0,PS,38:1
76.0,PG,38:5
76.0,PC_PE_PE,39:6_40:3_42:6
76.0,PG,38:4
76.0,PG,39:0
76.0,SM,41:2;O2
76.0,PC,36:3
76.0,PG,38:3
76.0,PC,36:2
76.0,HexCer,40:0;O2
76.0,PS,36:2
76.0,PC,36:1
76.0,PG_PG,38:1_40:4
76.0,SM,42:3;O2
76.0,PS,36:0
76.0,PC,38:5
76.0,PS,38:5
76.0,PG,39:5
76.0,PG,39:4
76.0,PC,38:7
76.0,PG,40:5
76.0,PC,38:4
76.0,PG,40:4
76.0,PC,38:2
76.0,PC,38:1
76.0,PE,42:6
76.0,PS,41:0
76.0,PS,40:2
76.0,PS,40:6
76.0,PI,34:1
76.0,PS,40:5
76.0,PC,40:4
76.0,HexCer,44:2;O2
76.0,PI,34:0
76.0,PS,42:9
76.0,PC,40:2
76.0,PS,41:1
76.0,PI,36:3
76.0,PS,42:6
76.0,PI,36:1
76.0,PI,36:0
76.0,PS,44:9
76.0,PI,38:7
76.0,PI,39:5
76.0,PS,44:10
76.0,PI,38:5
76.0,PI,38:4
76.0,PI,40:8
76.0,PI,40:7
76.0,PI,40:5
76.0,PI,42:8
76.0,Hex2Cer,40:1;O2
76.0,Hex2Cer,40:0;O2
78.0,HexCer,42:2;O2
78.0,HexCer,42:1;O2
78.0,HexCer,40:1;O2
78.0,PC,38:6
78.0,PA,34:1
78.0,SM,36:1;O2
78.0,HexCer,40:2;O2
78.0,PG,40:6
78.0,PC,40:6
78.0,HexCer,36:1:O2
78.0,PE,40:6
78.0,PG,36:0
78.0,HexCer,41:1;O2
78.0,PE,42:9
78.0,PE,38:6
78.0,PC,40:7
78.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
78.0,LPE,22:6
78.0,PA,36:1
78.0,PE,40:7
78.0,PG,37:4
78.0,Cer,42:2;O2
78.0,Cer,40:2;O2
78.0,LPE,22:4
78.0,PA,40:6
78.0,PC,34:2
78.0,PC,40:1
78.0,PS,36:1
78.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
78.0,SM,42:1;O2
78.0,PI,36:4
78.0,SM,38:1;O2
78.0,PC,42:1
78.0,SM,34:1;O2
78.0,PE,40:4
78.0,PA,38:3
78.0,PG,36:2
78.0,PC,30:0
78.0,TG,67:2
78.0,TG,72:9
78.0,LPA,18:1
78.0,LPC,O-16:2
78.0,LPC,16:0
78.0,LPC,O-16:0
78.0,LPC,O-18:2
78.0,LPE,18:1
78.0,LPS,16:0
78.0,LPE,18:0
78.0,LPC,O-18:0
78.0,LPE,20:0
78.0,LPC,18:1
78.0,LPG,20:1
78.0,LPC,18:0
78.0,LPE,22:1
78.0,LPC,20:4
78.0,LPC,20:1
78.0,Cer,36:1;O2
78.0,LPC,22:6
78.0,Cer,40:1;O2
78.0,Cer,41:2;O2
78.0,Cer,40:0;O2
78.0,DG,35:0
78.0,Cer,42:1;O2
78.0,PA,32:1
78.0,PA,32:0
78.0,SM,31:1;O2
78.0,PE,O-34:2
78.0,PC_PE,31:0_34:0
78.0,PA_PA,36:1_38:4
78.0,PE,32:2
78.0,HexCer,36:2;O2
78.0,PC,32:1
78.0,PC,32:0
78.0,PA,36:4
78.0,PA,36:2
78.0,PC_PE_PE,31:0_34:0_36:3
78.0,PA,38:5
78.0,PG,32:0
78.0,PE,36:1
78.0,PC,O-34:1
78.0,PE,36:0
78.0,HexCer,36:1;O2
78.0,PS,32:1
78.0,HexCer,38:2;O2
78.0,SM,35:1;O2
78.0,PC_PE,31:1_34:1
78.0,PE_PE,O-36:0_O-38:3
78.0,PC,O-32:0
78.0,PE,O-38:2
78.0,PC,34:1
78.0,PE,O-36:5
78.0,PC,34:0
78.0,PA,38:4
78.0,PE,O-36:3
78.0,SM,36:2;O2
78.0,PE,O-36:2
78.0,PE,O-36:1
78.0,PC_PE,35:1_38:1
78.0,PA,40:4
78.0,PE,O-38:7
78.0,PG,34:1
78.0,PG,35:0
78.0,PE,O-38:6
78.0,PG,34:0
78.0,PC_PE_PE,37:5_38:2_40:5
78.0,HexCer_PG,38:1;O2_36:1
78.0,PC,35:0
78.0,PE,38:7
78.0,PS,34:1
78.0,PS,36:4
78.0,PC_PE,37:1_40:1
78.0,PS,36:3
78.0,PG,37:5
78.0,PE,38:4
78.0,PG,37:2
78.0,PC,O-36:1
78.0,PG,37:1
78.0,SM,42:2;O2
78.0,PE,O-40:7
78.0,PG,36:1
78.0,PS,38:1
78.0,PG,38:5
78.0,PC_PE_PE,39:6_40:3_42:6
78.0,PG,38:4
78.0,PG,39:0
78.0,SM,41:2;O2
78.0,PC,36:3
78.0,PG,38:3
78.0,PC,36:2
78.0,HexCer,40:0;O2
78.0,PS,36:2
78.0,PC,36:1
78.0,PG_PG,38:1_40:4
78.0,SM,42:3;O2
78.0,PS,36:0
78.0,PC,38:5
78.0,PS,38:5
78.0,PG,39:5
78.0,PG,39:4
78.0,PC,38:7
78.0,PG,40:5
78.0,PC,38:4
78.0,PG,40:4
78.0,PC,38:2
78.0,PC,38:1
78.0,PE,42:6
78.0,PS,41:0
78.0,PS,40:2
78.0,PS,40:6
78.0,PI,34:1
78.0,PS,40:5
78.0,PC,40:4
78.0,HexCer,44:2;O2
78.0,PI,34:0
78.0,PS,42:9
78.0,PC,40:2
78.0,PS,41:1
78.0,PI,36:3
78.0,PS,42:6
78.0,PI,36:1
78.0,PI,36:0
78.0,PS,44:9
78.0,PI,38:7
78.0,PI,39:5
78.0,PS,44:10
78.0,PI,38:5
78.0,PI,38:4
78.0,PI,40:8
78.0,PI,40:7
78.0,PI,40:5
78.0,PI,42:8
78.0,Hex2Cer,40:1;O2
78.0,Hex2Cer,40:0;O2
79.0,HexCer,42:2;O2
79.0,HexCer,42:1;O2
79.0,HexCer,40:1;O2
79.0,PC,38:6
79.0,PA,34:1
79.0,SM,36:1;O2
79.0,HexCer,40:2;O2
79.0,PG,40:6
79.0,PC,40:6
79.0,HexCer,36:1:O2
79.0,PE,40:6
79.0,PG,36:0
79.0,HexCer,41:1;O2
79.0,PE,42:9
79.0,PE,38:6
79.0,PC,40:7
79.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
79.0,LPE,22:6
79.0,PA,36:1
79.0,PE,40:7
79.0,PG,37:4
79.0,Cer,42:2;O2
79.0,Cer,40:2;O2
79.0,LPE,22:4
79.0,PA,40:6
79.0,PC,34:2
79.0,PC,40:1
79.0,PS,36:1
79.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
79.0,SM,42:1;O2
79.0,PI,36:4
79.0,SM,38:1;O2
79.0,PC,42:1
79.0,SM,34:1;O2
79.0,PE,40:4
79.0,PA,38:3
79.0,PG,36:2
79.0,PC,30:0
79.0,TG,67:2
79.0,TG,72:9
79.0,LPA,18:1
79.0,LPC,O-16:2
79.0,LPC,16:0
79.0,LPC,O-16:0
79.0,LPC,O-18:2
79.0,LPE,18:1
79.0,LPS,16:0
79.0,LPE,18:0
79.0,LPC,O-18:0
79.0,LPE,20:0
79.0,LPC,18:1
79.0,LPG,20:1
79.0,LPC,18:0
79.0,LPE,22:1
79.0,LPC,20:4
79.0,LPC,20:1
79.0,Cer,36:1;O2
79.0,LPC,22:6
79.0,Cer,40:1;O2
79.0,Cer,41:2;O2
79.0,Cer,40:0;O2
79.0,DG,35:0
79.0,Cer,42:1;O2
79.0,PA,32:1
79.0,PA,32:0
79.0,SM,31:1;O2
79.0,PE,O-34:2
79.0,PC_PE,31:0_34:0
79.0,PA_PA,36:1_38:4
79.0,PE,32:2
79.0,HexCer,36:2;O2
79.0,PC,32:1
79.0,PC,32:0
79.0,PA,36:4
79.0,PA,36:2
79.0,PC_PE_PE,31:0_34:0_36:3
79.0,PA,38:5
79.0,PG,32:0
79.0,PE,36:1
79.0,PC,O-34:1
79.0,PE,36:0
79.0,HexCer,36:1;O2
79.0,PS,32:1
79.0,HexCer,38:2;O2
79.0,SM,35:1;O2
79.0,PC_PE,31:1_34:1
79.0,PE_PE,O-36:0_O-38:3
79.0,PC,O-32:0
79.0,PE,O-38:2
79.0,PC,34:1
79.0,PE,O-36:5
79.0,PC,34:0
79.0,PA,38:4
79.0,PE,O-36:3
79.0,SM,36:2;O2
79.0,PE,O-36:2
79.0,PE,O-36:1
79.0,PC_PE,35:1_38:1
79.0,PA,40:4
79.0,PE,O-38:7
79.0,PG,34:1
79.0,PG,35:0
79.0,PE,O-38:6
79.0,PG,34:0
79.0,PC_PE_PE,37:5_38:2_40:5
79.0,HexCer_PG,38:1;O2_36:1
79.0,PC,35:0
79.0,PE,38:7
79.0,PS,34:1
79.0,PS,36:4
79.0,PC_PE,37:1_40:1
79.0,PS,36:3
79.0,PG,37:5
79.0,PE,38:4
79.0,PG,37:2
79.0,PC,O-36:1
79.0,PG,37:1
79.0,SM,42:2;O2
79.0,PE,O-40:7
79.0,PG,36:1
79.0,PS,38:1
79.0,PG,38:5
79.0,PC_PE_PE,39:6_40:3_42:6
79.0,PG,38:4
79.0,PG,39:0
79.0,SM,41:2;O2
79.0,PC,36:3
79.0,PG,38:3
79.0,PC,36:2
79.0,HexCer,40:0;O2
79.0,PS,36:2
79.0,PC,36:1
79.0,PG_PG,38:1_40:4
79.0,SM,42:3;O2
79.0,PS,36:0
79.0,PC,38:5
79.0,PS,38:5
79.0,PG,39:5
79.0,PG,39:4
79.0,PC,38:7
79.0,PG,40:5
79.0,PC,38:4
79.0,PG,40:4
79.0,PC,38:2
79.0,PC,38:1
79.0,PE,42:6
79.0,PS,41:0
79.0,PS,40:2
79.0,PS,40:6
79.0,PI,34:1
79.0,PS,40:5
79.0,PC,40:4
79.0,HexCer,44:2;O2
79.0,PI,34:0
79.0,PS,42:9
79.0,PC,40:2
79.0,PS,41:1
79.0,PI,36:3
79.0,PS,42:6
79.0,PI,36:1
79.0,PI,36:0
79.0,PS,44:9
79.0,PI,38:7
79.0,PI,39:5
79.0,PS,44:10
79.0,PI,38:5
79.0,PI,38:4
79.0,PI,40:8
79.0,PI,40:7
79.0,PI,40:5
79.0,PI,42:8
79.0,Hex2Cer,40:1;O2
79.0,Hex2Cer,40:0;O2
80.0,HexCer,42:2;O2
80.0,HexCer,42:1;O2
80.0,HexCer,40:1;O2
80.0,PC,38:6
80.0,PA,34:1
80.0,SM,36:1;O2
80.0,HexCer,40:2;O2
80.0,PG,40:6
80.0,PC,40:6
80.0,HexCer,36:1:O2
80.0,PE,40:6
80.0,PG,36:0
80.0,HexCer,41:1;O2
80.0,PE,42:9
80.0,PE,38:6
80.0,PC,40:7
80.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
80.0,LPE,22:6
80.0,PA,36:1
80.0,PE,40:7
80.0,PG,37:4
80.0,Cer,42:2;O2
80.0,Cer,40:2;O2
80.0,LPE,22:4
80.0,PA,40:6
80.0,PC,34:2
80.0,PC,40:1
80.0,PS,36:1
80.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
80.0,SM,42:1;O2
80.0,PI,36:4
80.0,SM,38:1;O2
80.0,PC,42:1
80.0,SM,34:1;O2
80.0,PE,40:4
80.0,PA,38:3
80.0,PG,36:2
80.0,PC,30:0
80.0,TG,67:2
80.0,TG,72:9
80.0,LPA,18:1
80.0,LPC,O-16:2
80.0,LPC,16:0
80.0,LPC,O-16:0
80.0,LPC,O-18:2
80.0,LPE,18:1
80.0,LPS,16:0
80.0,LPE,18:0
80.0,LPC,O-18:0
80.0,LPE,20:0
80.0,LPC,18:1
80.0,LPG,20:1
80.0,LPC,18:0
80.0,LPE,22:1
80.0,LPC,20:4
80.0,LPC,20:1
80.0,Cer,36:1;O2
80.0,LPC,22:6
80.0,Cer,40:1;O2
80.0,Cer,41:2;O2
80.0,Cer,40:0;O2
80.0,DG,35:0
80.0,Cer,42:1;O2
80.0,PA,32:1
80.0,PA,32:0
80.0,SM,31:1;O2
80.0,PE,O-34:2
80.0,PC_PE,31:0_34:0
80.0,PA_PA,36:1_38:4
80.0,PE,32:2
80.0,HexCer,36:2;O2
80.0,PC,32:1
80.0,PC,32:0
80.0,PA,36:4
80.0,PA,36:2
80.0,PC_PE_PE,31:0_34:0_36:3
80.0,PA,38:5
80.0,PG,32:0
80.0,PE,36:1
80.0,PC,O-34:1
80.0,PE,36:0
80.0,HexCer,36:1;O2
80.0,PS,32:1
80.0,HexCer,38:2;O2
80.0,SM,35:1;O2
80.0,PC_PE,31:1_34:1
80.0,PE_PE,O-36:0_O-38:3
80.0,PC,O-32:0
80.0,PE,O-38:2
80.0,PC,34:1
80.0,PE,O-36:5
80.0,PC,34:0
80.0,PA,38:4
80.0,PE,O-36:3
80.0,SM,36:2;O2
80.0,PE,O-36:2
80.0,PE,O-36:1
80.0,PC_PE,35:1_38:1
80.0,PA,40:4
80.0,PE,O-38:7
80.0,PG,34:1
80.0,PG,35:0
80.0,PE,O-38:6
80.0,PG,34:0
80.0,PC_PE_PE,37:5_38:2_40:5
80.0,HexCer_PG,38:1;O2_36:1
80.0,PC,35:0
80.0,PE,38:7
80.0,PS,34:1
80.0,PS,36:4
80.0,PC_PE,37:1_40:1
80.0,PS,36:3
80.0,PG,37:5
80.0,PE,38:4
80.0,PG,37:2
80.0,PC,O-36:1
80.0,PG,37:1
80.0,SM,42:2;O2
80.0,PE,O-40:7
80.0,PG,36:1
80.0,PS,38:1
80.0,PG,38:5
80.0,PC_PE_PE,39:6_40:3_42:6
80.0,PG,38:4
80.0,PG,39:0
80.0,SM,41:2;O2
80.0,PC,36:3
80.0,PG,38:3
80.0,PC,36:2
80.0,HexCer,40:0;O2
80.0,PS,36:2
80.0,PC,36:1
80.0,PG_PG,38:1_40:4
80.0,SM,42:3;O2
80.0,PS,36:0
80.0,PC,38:5
80.0,PS,38:5
80.0,PG,39:5
80.0,PG,39:4
80.0,PC,38:7
80.0,PG,40:5
80.0,PC,38:4
80.0,PG,40:4
80.0,PC,38:2
80.0,PC,38:1
80.0,PE,42:6
80.0,PS,41:0
80.0,PS,40:2
80.0,PS,40:6
80.0,PI,34:1
80.0,PS,40:5
80.0,PC,40:4
80.0,HexCer,44:2;O2
80.0,PI,34:0
80.0,PS,42:9
80.0,PC,40:2
80.0,PS,41:1
80.0,PI,36:3
80.0,PS,42:6
80.0,PI,36:1
80.0,PI,36:0
80.0,PS,44:9
80.0,PI,38:7
80.0,PI,39:5
80.0,PS,44:10
80.0,PI,38:5
80.0,PI,38:4
80.0,PI,40:8
80.0,PI,40:7
80.0,PI,40:5
80.0,PI,42:8
80.0,Hex2Cer,40:1;O2
80.0,Hex2Cer,40:0;O2
81.0,HexCer,42:2;O2
81.0,HexCer,42:1;O2
81.0,HexCer,40:1;O2
81.0,PC,38:6
81.0,PA,34:1
81.0,SM,36:1;O2
81.0,HexCer,40:2;O2
81.0,PG,40:6
81.0,PC,40:6
81.0,HexCer,36:1:O2
81.0,PE,40:6
81.0,PG,36:0
81.0,HexCer,41:1;O2
81.0,PE,42:9
81.0,PE,38:6
81.0,PC,40:7
81.0,PC_PC_PE_PE,34:1_36:4_37:1_39:4
81.0,LPE,22:6
81.0,PA,36:1
81.0,PE,40:7
81.0,PG,37:4
81.0,Cer,42:2;O2
81.0,Cer,40:2;O2
81.0,LPE,22:4
81.0,PA,40:6
81.0,PC,34:2
81.0,PC,40:1
81.0,PS,36:1
81.0,PC_PC_PE_PE,35:1_O-38:7_38:1_O-41:7
81.0,SM,42:1;O2
81.0,PI,36:4
81.0,SM,38:1;O2
81.0,PC,42:1
81.0,SM,34:1;O2
81.0,PE,40:4
81.0,PA,38:3
81.0,PG,36:2
81.0,PC,30:0
81.0,TG,67:2
81.0,TG,72:9
81.0,LPA,18:1
81.0,LPC,O-16:2
81.0,LPC,16:0
81.0,LPC,O-16:0
81.0,LPC,O-18:2
81.0,LPE,18:1
81.0,LPS,16:0
81.0,LPE,18:0
81.0,LPC,O-18:0
81.0,LPE,20:0
81.0,LPC,18:1
81.0,LPG,20:1
81.0,LPC,18:0
81.0,LPE,22:1
81.0,LPC,20:4
81.0,LPC,20:1
81.0,Cer,36:1;O2
81.0,LPC,22:6
81.0,Cer,40:1;O2
81.0,Cer,41:2;O2
81.0,Cer,40:0;O2
81.0,DG,35:0
81.0,Cer,42:1;O2
81.0,PA,32:1
81.0,PA,32:0
81.0,SM,31:1;O2
81.0,PE,O-34:2
81.0,PC_PE,31:0_34:0
81.0,PA_PA,36:1_38:4
81.0,PE,32:2
81.0,HexCer,36:2;O2
81.0,PC,32:1
81.0,PC,32:0
81.0,PA,36:4
81.0,PA,36:2
81.0,PC_PE_PE,31:0_34:0_36:3
81.0,PA,38:5
81.0,PG,32:0
81.0,PE,36:1
81.0,PC,O-34:1
81.0,PE,36:0
81.0,HexCer,36:1;O2
81.0,PS,32:1
81.0,HexCer,38:2;O2
81.0,SM,35:1;O2
81.0,PC_PE,31:1_34:1
81.0,PE_PE,O-36:0_O-38:3
81.0,PC,O-32:0
81.0,PE,O-38:2
81.0,PC,34:1
81.0,PE,O-36:5
81.0,PC,34:0
81.0,PA,38:4
81.0,PE,O-36:3
81.0,SM,36:2;O2
81.0,PE,O-36:2
81.0,PE,O-36:1
81.0,PC_PE,35:1_38:1
81.0,PA,40:4
81.0,PE,O-38:7
81.0,PG,34:1
81.0,PG,35:0
81.0,PE,O-38:6
81.0,PG,34:0
81.0,PC_PE_PE,37:5_38:2_40:5
81.0,HexCer_PG,38:1;O2_36:1
81.0,PC,35:0
81.0,PE,38:7
81.0,PS,34:1
81.0,PS,36:4
81.0,PC_PE,37:1_40:1
81.0,PS,36:3
81.0,PG,37:5
81.0,PE,38:4
81.0,PG,37:2
81.0,PC,O-36:1
81.0,PG,37:1
81.0,SM,42:2;O2
81.0,PE,O-40:7
81.0,PG,36:1
81.0,PS,38:1
81.0,PG,38:5
81.0,PC_PE_PE,39:6_40:3_42:6
81.0,PG,38:4
81.0,PG,39:0
